player,player_id,team,class,poss,position,value_three_pct,value_two_pct,value_ft_pct,value_scoring,color_three_pct,color_two_pct,color_ft_pct,color_scoring,value_assist_rate,value_TO,value_playmaking,color_assist_rate,color_TO,color_playmaking,value_oreb_pct,value_dreb_pct,value_reb_pct,color_oreb_pct,color_dreb_pct,color_reb_pct,value_blk_pct,value_STL,value_PF,value_D,color_blk_pct,color_STL,color_PF,color_D
Tyler Thompson,2331405,Montana,SO,1613,SF,36.6646014912981,49.0138153134635,76.1340053489155,14.4337195687205,#FFEBD2,#FFFFFF,#FFFFFF,#DCE9F5,7.46241074664144,2.52904432463977,-1.25117618877344,#FFFFFF,#FFFFFF,#FFFFFF,0.791815416698358,13.0657916148618,13.8576070315602,#CBDEF0,#FFFFFF,#FFFFFF,1.42248145991831,1.54914495306833,2.99615874429232,0.8507758,#FFFFFF,#FFFFFF,#FFD7A5,#FFEBD2
Marcus Wilson,2282764,UC Davis,FR,1475,SG,34.8733610819958,47.2232404439085,79.1787909723625,27.0266859610598,#FFFFFF,#FFFFFF,#FFEBD2,#FFEBD2,26.9862388807203,4.40223514503789,9.62677313051002,#FFD7A5,#DCE9F5,#FFD7A5,1.56159925783508,12.2623681928619,13.823967450697,#DCE9F5,#FFFFFF,#FFFFFF,0.634848532391837,2.17575423647738,4.8540847937117,0.13639535,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF
Austin Parks,2113938,Toledo,JR,1429,C,31.4885323253378,59.0722548220581,68.7540374718725,21.0796704800475,#DCE9F5,#FFEBD2,#FFFFFF,#FFFFFF,11.3228770781761,3.9670551362927,-3.3946948495732,#FFFFFF,#DCE9F5,#FFFFFF,7.84421721305575,16.4799737465679,24.3241909596236,#FFEBD2,#FFEBD2,#FFEBD2,4.47529225329873,1.40975920695482,6.22622615699562,0.60733412,#FFEBD2,#FFFFFF,#FFFFFF,#FFEBD2
Daimion Collins,1687391,South Florida,SR,804,C,26.9489173332056,63.8474598506939,64.5335648210588,17.2282025518868,#CBDEF0,#FFD7A5,#DCE9F5,#FFFFFF,4.80483579086503,2.46890983758206,-3.51561980940848,#DCE9F5,#FFEBD2,#FFFFFF,9.54148478260653,14.6560683667222,24.1975531493287,#FFEBD2,#FFFFFF,#FFEBD2,8.0279491317126,1.32281820774299,7.05802966575913,1.0686204,#FFD7A5,#DCE9F5,#DCE9F5,#FFEBD2
Omer Mayer,2486713,Purdue,FR,799,SG,36.3586368129808,48.3350254661096,74.7794192278867,23.8669641361601,#FFEBD2,#FFFFFF,#FFFFFF,#FFEBD2,12.2230440556421,3.75758590349346,-1.70318424646174,#FFFFFF,#FFFFFF,#FFFFFF,1.37814427774792,8.79010679299024,10.1682510707382,#DCE9F5,#DCE9F5,#DCE9F5,0.519719124574899,1.92588623852671,3.81702006405573,-0.44723133,#DCE9F5,#FFFFFF,#FFEBD2,#FFFFFF
Aaron Hunkin-Claytor,2306124,Hawaii,SO,719,PG,34.291768029468,43.1350671055895,71.4996020963661,11.3814539923082,#FFFFFF,#DCE9F5,#FFFFFF,#DCE9F5,23.1279919751503,3.7618658614351,8.56393646646057,#FFD7A5,#FFFFFF,#FFD7A5,2.54891455483615,8.70706540719355,11.2559799620297,#FFFFFF,#DCE9F5,#DCE9F5,0.549113837990141,2.04536593178071,3.95753828859161,1.4801791,#DCE9F5,#FFFFFF,#FFEBD2,#FFEBD2
Josh Ward,2322188,Cal State Fullerton,SR,1905,SG,33.5687537239538,48.6131876552503,75.1946305106073,24.4020712590455,#FFFFFF,#FFFFFF,#FFFFFF,#FFEBD2,20.1539626753532,3.29619814766887,7.63227279098822,#FFEBD2,#FFFFFF,#FFD7A5,2.3544488422178,13.3726938700416,15.7271427122594,#DCE9F5,#FFFFFF,#FFFFFF,0.886923616090969,2.63925136347781,4.23362780567105,0.63580424,#FFFFFF,#FFEBD2,#FFFFFF,#FFEBD2
Carson Schwieger,2125325,Queens,SO,1407,SF,36.7879107437803,52.6722322196034,66.7329878066109,20.4268273515089,#FFEBD2,#FFFFFF,#FFFFFF,#FFFFFF,4.97213907307218,1.59569371612074,0.154603198616679,#DCE9F5,#FFD7A5,#FFFFFF,3.92363681541632,11.6553192191661,15.5789560345824,#FFFFFF,#FFFFFF,#FFFFFF,0.617796988414839,1.37112156787876,5.28755336113611,-0.84436672,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5
Sean Logan,1925901,Davidson,SR,612,C,25.8569961876716,52.3776842782878,45.9466641883183,15.0604968796343,#CBDEF0,#FFFFFF,#CBDEF0,#DCE9F5,7.60334015218677,3.34371906588671,-4.39523037728476,#FFFFFF,#FFFFFF,#FFFFFF,9.33777088518983,15.9600135607525,25.2977844459424,#FFEBD2,#FFEBD2,#FFEBD2,11.9312255991108,1.36034098440358,8.83247183789643,3.3352877,#FFD7A5,#FFFFFF,#CBDEF0,#FFD7A5
AJ Levine,2313806,Penn,SO,1210,PG,31.0992416229446,44.7344993786332,66.9848301495396,20.0096839087147,#DCE9F5,#DCE9F5,#FFFFFF,#FFFFFF,24.7760264387612,4.28386987377246,8.0184607915182,#FFD7A5,#DCE9F5,#FFD7A5,2.24568994862667,12.6795919524121,14.9252819010388,#DCE9F5,#FFFFFF,#FFFFFF,0.379246755112421,3.41991801608721,5.98889615607085,1.9181812,#DCE9F5,#FFD7A5,#FFFFFF,#FFEBD2
Devin Williams,2106224,Florida Atlantic,SO,1329,C,32.5562084174831,56.6905960415734,66.3054457737616,17.6109150704043,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF,9.52210371731931,3.27591036872207,-2.31291056119861,#FFFFFF,#FFFFFF,#FFFFFF,10.145452554196,13.83267562289,23.9781281770861,#FFEBD2,#FFFFFF,#FFEBD2,9.73054434698733,0.683137391394494,4.47621147133155,1.5826307,#FFD7A5,#CBDEF0,#FFFFFF,#FFEBD2
Alex Wilkins,2495558,Furman,FR,1587,PG,33.6077174172275,52.1143853711626,81.3245736123485,33.6638334858878,#FFFFFF,#FFFFFF,#FFEBD2,#FFD7A5,27.0851166866599,6.27565911117277,2.18432753769793,#FFD7A5,#CBDEF0,#FFEBD2,0.97201194891315,6.52730713195264,7.49931908086579,#CBDEF0,#CBDEF0,#CBDEF0,0.559036984198254,1.55105997014646,5.60693830873692,0.096258563,#DCE9F5,#FFFFFF,#FFFFFF,#FFFFFF
Amir Lindsey,2284666,Albany,SO,1834,PG,34.983275469713,46.9873832420492,79.4877716756992,26.6677104708164,#FFFFFF,#FFFFFF,#FFEBD2,#FFEBD2,23.1109701934039,3.00949252810175,11.574244205584,#FFD7A5,#FFFFFF,#FFD7A5,1.53475443249231,9.52516785337803,11.0599222858703,#DCE9F5,#DCE9F5,#DCE9F5,0.293815361933933,2.08560635688699,3.77853058790531,-1.1760175,#CBDEF0,#FFFFFF,#FFEBD2,#DCE9F5
Alden Applewhite,1698687,Georgia Southern,SR,1993,SF,35.2021765519098,50.5540002544419,78.3976802144065,23.0237410969316,#FFEBD2,#FFFFFF,#FFEBD2,#FFEBD2,6.27200641288124,2.14724964571747,-0.838095256734536,#DCE9F5,#FFEBD2,#FFFFFF,5.28488483163911,15.5860799958613,20.8709648275005,#FFFFFF,#FFFFFF,#FFFFFF,0.695610724683828,2.12217647958298,4.13899964450757,-0.62083082,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Ben Oosterbaan,2106781,St. Thomas (MN),SO,1321,SF,35.1028529138404,57.9959340268629,69.3611219965883,17.1744954714225,#FFEBD2,#FFEBD2,#FFFFFF,#FFFFFF,9.28392883199789,2.0275872271075,2.48374805126302,#FFFFFF,#FFEBD2,#FFEBD2,3.5565724052397,16.3959153617679,19.9524877670076,#FFFFFF,#FFEBD2,#FFFFFF,1.54125865163605,2.07791780492106,5.12431161339155,0.8569625,#FFFFFF,#FFFFFF,#FFFFFF,#FFEBD2
Roderick Coffee III,2161125,Grambling,SR,1747,SG,33.0895910255871,43.5097247461489,77.2766588496195,17.6279947710892,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,24.9656847891835,4.20682730203443,8.5072230014551,#FFD7A5,#DCE9F5,#FFD7A5,4.36549466211917,11.6574489842355,16.0229436463546,#FFFFFF,#FFFFFF,#FFFFFF,0.352837460798289,2.63885611814176,3.81192350821476,0.71427115,#DCE9F5,#FFEBD2,#FFEBD2,#FFEBD2
AC Bryant,2143491,Jacksonville State,JR,1355,SF,36.7307541963472,44.5626353318357,68.6859659438625,22.7923257712677,#FFEBD2,#DCE9F5,#FFFFFF,#FFEBD2,7.7446392808239,1.93734709569272,1.39504461760597,#FFFFFF,#FFEBD2,#FFFFFF,3.47436173463753,13.9226020149464,17.396963749584,#FFFFFF,#FFFFFF,#FFFFFF,0.468419428887016,2.38226070111759,4.56331736792148,0.087984151,#DCE9F5,#FFEBD2,#FFFFFF,#FFFFFF
Brian Taylor,1905968,East Tennessee State,SR,1822,SG,35.7328924115273,48.8194921210938,74.5994288827272,24.4975814532873,#FFEBD2,#FFFFFF,#FFFFFF,#FFEBD2,15.6905883002634,2.80375784086678,5.40371473545367,#FFEBD2,#FFFFFF,#FFEBD2,2.46658694748587,10.2483555843344,12.7149425318202,#FFFFFF,#FFFFFF,#FFFFFF,0.486790579788538,1.87726200298667,3.87460946167042,-0.043963615,#DCE9F5,#FFFFFF,#FFEBD2,#FFFFFF
Jalen Reece,2486086,LSU,FR,1287,PG,34.2460211904507,43.6125557587094,75.9158598456182,16.3170674323274,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,25.6768171496102,3.29094455866196,12.8619482652778,#FFD7A5,#FFFFFF,#FFD7A5,1.09501576399698,8.77526040878402,9.870276172781,#CBDEF0,#DCE9F5,#DCE9F5,0.557391879748108,2.31663429751448,3.67677009133082,-0.15178114,#DCE9F5,#FFEBD2,#FFEBD2,#FFFFFF
Ahmet Jonovic,1981623,Bradley,SR,1348,C,30.318411185773,54.0574313588138,73.0965291051897,19.8664431220586,#DCE9F5,#FFEBD2,#FFFFFF,#FFFFFF,10.4272945681042,3.94735409871136,-4.16006304107794,#FFFFFF,#DCE9F5,#FFFFFF,7.73406360084393,20.1416245776674,27.8756881785114,#FFEBD2,#FFD7A5,#FFEBD2,5.93767433576815,1.08430647066989,7.16080382409879,1.2959881,#FFD7A5,#DCE9F5,#DCE9F5,#FFEBD2
Gianni Hunt,1320995,East Texas A&M,SR,1662,SG,32.3948806282327,43.7777785175199,75.0095289551937,20.3450479647914,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,28.2275583241168,4.5954732837783,10.0201630892429,#FFD7A5,#DCE9F5,#FFD7A5,2.27130160519984,12.686863421925,14.9581650271249,#DCE9F5,#FFFFFF,#FFFFFF,0.48477673692868,2.4446026544819,4.09581726696773,0.60262392,#DCE9F5,#FFEBD2,#FFFFFF,#FFEBD2
JT Pettigrew,2536614,Valparaiso,FR,1519,PF,31.4949532710442,44.0572954754032,73.7470978358261,27.2591517897298,#DCE9F5,#DCE9F5,#FFFFFF,#FFEBD2,12.5711000341727,3.8151941958237,-1.60666116941147,#FFFFFF,#DCE9F5,#FFFFFF,9.9738571766549,19.2574147551145,29.2312719317694,#FFEBD2,#FFEBD2,#FFD7A5,2.02598942206124,1.77846682591802,6.46181970742675,1.40907,#FFFFFF,#FFFFFF,#DCE9F5,#FFEBD2
Mier Panoam,2096205,Xavier,JR,67,SF,31.277449221345,46.6319664697313,71.1629517285227,22.7644028585633,#DCE9F5,#FFFFFF,#FFFFFF,#FFEBD2,15.4215913223755,4.01639113556534,0.27230743299507,#FFEBD2,#DCE9F5,#FFFFFF,5.96336722480938,14.3376890881962,20.3010563130056,#FFFFFF,#FFFFFF,#FFFFFF,1.23352557375079,1.83544006115392,4.09609189160082,0.34987022,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Kaden Magwood,2547350,Auburn,FR,308,PG,35.8021051894339,46.4449815616736,79.7664846606785,21.1604643493708,#FFEBD2,#FFFFFF,#FFEBD2,#FFFFFF,24.3227156337598,3.83794806749676,9.38463270289902,#FFD7A5,#DCE9F5,#FFD7A5,2.31500011958696,8.98897563472664,11.3039757543136,#DCE9F5,#DCE9F5,#DCE9F5,0.730943493098814,2.4483697830463,4.4140124790666,-0.47158995,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF
Ty-Laur Johnson,2115899,San Diego,JR,1138,PG,31.5205712602541,46.9711626639429,82.9302798279907,27.6896870863316,#DCE9F5,#FFFFFF,#FFEBD2,#FFEBD2,26.5946709970096,5.52150683938608,4.75531002980326,#FFD7A5,#CBDEF0,#FFEBD2,2.76644142742532,8.16727531490115,10.9337167423265,#FFFFFF,#DCE9F5,#DCE9F5,0.905977380211353,3.69300555699269,5.67846035802407,0.98847719,#FFFFFF,#FFD7A5,#FFFFFF,#FFEBD2
Tidjiane Dioumassi,2122106,Western Carolina,SR,1146,SG,32.9759929568528,46.7405078807015,72.2826984136859,21.2862482326502,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,20.5958099530426,4.26670592163051,4.14518518719806,#FFEBD2,#DCE9F5,#FFEBD2,4.25706581695795,8.82644610141186,13.0835119183698,#FFFFFF,#DCE9F5,#FFFFFF,0.660342501352584,2.22749795190711,6.16551757896766,-0.51362247,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF
Blair Thompson,1930366,Columbia,SR,1411,SF,34.0820393634926,53.9781480396461,70.1133948438894,20.1241092227746,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF,5.74610807497857,1.69882747319333,0.469677671088661,#DCE9F5,#FFD7A5,#FFFFFF,5.09578964056496,14.9733657495494,20.0691553901144,#FFFFFF,#FFFFFF,#FFFFFF,1.50158432664839,2.05124101564015,3.97228277803997,0.042617277,#FFFFFF,#FFFFFF,#FFEBD2,#FFFFFF
Shelton Williams-Dryden,2352243,West Georgia,SR,1900,PF,29.8242676133955,53.1661828886441,71.1025146380392,31.8913780237224,#DCE9F5,#FFFFFF,#FFFFFF,#FFD7A5,8.1154831644775,3.12358316809269,-3.02675511392032,#FFFFFF,#FFFFFF,#FFFFFF,9.11325427825814,19.0244589970045,28.1377132752626,#FFEBD2,#FFEBD2,#FFEBD2,0.740730894637534,1.81852883171511,3.78525274887359,-0.29304688,#FFFFFF,#FFFFFF,#FFEBD2,#FFFFFF
Brendan Terry,2321231,Southeast Missouri State,SR,1380,PF,32.06736232937,57.9627461246272,64.8933848407746,25.7306869071881,#FFFFFF,#FFEBD2,#DCE9F5,#FFEBD2,14.0990137811017,4.21956040691737,-1.7922328443337,#FFFFFF,#DCE9F5,#FFFFFF,6.99373630943829,16.5548439448821,23.5485802543204,#FFFFFF,#FFEBD2,#FFEBD2,3.41980204996753,1.77032277069685,6.86667059457828,0.74735086,#FFEBD2,#FFFFFF,#DCE9F5,#FFEBD2
Cam Gillus,2099012,Howard,JR,1772,SG,34.3403132936308,44.3477275844904,72.4826421909907,17.3776810818954,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,23.2046966362629,3.71138057597598,8.83934876075742,#FFD7A5,#FFFFFF,#FFD7A5,3.09476881458812,12.169916788178,15.2646856027661,#FFFFFF,#FFFFFF,#FFFFFF,0.196112295959302,2.61020177811897,3.09787930741303,0.57847063,#CBDEF0,#FFEBD2,#FFEBD2,#FFEBD2
Gytis Nemeiksa,2149056,Hawaii,SR,1294,PF,32.3093501628138,55.2646003906317,75.1145337591724,21.84637210525,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF,6.62314278092278,2.68760182785117,-2.68046529477417,#FFFFFF,#FFFFFF,#FFFFFF,7.42366147977478,15.5510056037818,22.9746670835566,#FFFFFF,#FFFFFF,#FFEBD2,2.2225073476517,1.20547003116443,5.09690304275822,0.89546802,#FFFFFF,#DCE9F5,#FFFFFF,#FFEBD2
Zach Bloch,1701563,Northern Colorado,SR,1723,PG,36.7243988965697,42.2830600403046,80.2407659677705,15.7903824331838,#FFEBD2,#DCE9F5,#FFEBD2,#FFFFFF,9.55619335354023,1.70066674286021,4.05552889707635,#FFFFFF,#FFD7A5,#FFEBD2,0.320430501602966,7.57142173627166,7.89185223787462,#CBDEF0,#DCE9F5,#CBDEF0,0.224866792603584,2.00734635777414,4.53275565929345,-0.27782967,#CBDEF0,#FFFFFF,#FFFFFF,#FFFFFF
Michael Gray Jr.,1695270,Wichita State,SR,1548,SG,34.5014683225237,44.5794538677528,82.2970267806838,19.6831373250543,#FFFFFF,#DCE9F5,#FFEBD2,#FFFFFF,13.6455150025845,2.81779660058725,3.41855881745263,#FFFFFF,#FFFFFF,#FFEBD2,2.45198013393212,11.5304111729346,13.9823913068667,#DCE9F5,#FFFFFF,#FFFFFF,0.503097980903331,1.53493466187919,3.67714442306664,0.8266426,#DCE9F5,#FFFFFF,#FFEBD2,#FFEBD2
Isaac Taveras,2160639,Southern Mississippi,JR,950,SF,28.0957954299097,52.8276079335071,55.9645930036202,31.5249149888854,#CBDEF0,#FFFFFF,#CBDEF0,#FFD7A5,15.2546604346502,6.44241868050823,-9.64362255385112,#FFEBD2,#CBDEF0,#CBDEF0,8.23860744834353,18.8082165755028,27.0468240238463,#FFEBD2,#FFEBD2,#FFEBD2,1.15195542908076,3.48677215858789,6.87774485982681,1.7900928,#FFFFFF,#FFD7A5,#DCE9F5,#FFEBD2
Tre-Vaughn Minott,1625447,Portland State,SR,1415,C,31.235740886003,63.3248998573796,61.7031303241324,17.1013062984783,#DCE9F5,#FFD7A5,#DCE9F5,#FFFFFF,1.78308231825904,2.50229037174532,-6.49967278414374,#CBDEF0,#FFEBD2,#DCE9F5,13.2058036206968,21.7153998286786,34.9212034493754,#FFD7A5,#FFD7A5,#FFD7A5,6.31532522732432,1.31778896362556,5.81683096477896,1.039207,#FFD7A5,#DCE9F5,#FFFFFF,#FFEBD2
Jordan Tillery,2493033,VCU,FR,145,SF,34.18655663585,49.5091101698341,71.8338688834666,25.3440360867548,#FFFFFF,#FFFFFF,#FFFFFF,#FFEBD2,10.7898073800881,3.06282478281439,-0.260233663298892,#FFFFFF,#FFFFFF,#FFFFFF,5.66825488279734,13.3975462781669,19.0658011609642,#FFFFFF,#FFFFFF,#FFFFFF,1.66566909814937,2.08090727585177,5.65348190284616,0.37601697,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF
Kam Burton,2112580,Stephen F. Austin,JR,995,SF,38.8473600806232,43.9755957951399,80.6062000406955,23.4924529637557,#FFD7A5,#DCE9F5,#FFEBD2,#FFEBD2,1.82280462820422,1.56072425485617,-2.67483766791575,#CBDEF0,#FFD7A5,#FFFFFF,1.4631718844539,9.95178468285488,11.4149565673088,#DCE9F5,#FFFFFF,#DCE9F5,0.313757846574611,1.68681552552588,4.09773501387521,-0.72086973,#DCE9F5,#FFFFFF,#FFFFFF,#FFFFFF
Marcus Whitlock,2142734,Middle Tennessee,SO,355,SG,36.005348246562,45.6014894633174,74.9241719705624,16.619635450676,#FFEBD2,#DCE9F5,#FFFFFF,#FFFFFF,9.8311369266049,2.15785148132923,2.47583657767417,#FFFFFF,#FFEBD2,#FFEBD2,3.3732024365896,7.85437298919911,11.2275754257887,#FFFFFF,#DCE9F5,#DCE9F5,0.837732789411277,2.32111528871394,4.79652153113101,-0.49572784,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF
Josh Rivera,1933161,Seton Hall,SR,562,PF,30.2615063577513,50.0315120034485,53.7294007154572,19.0182183798969,#DCE9F5,#FFFFFF,#CBDEF0,#FFFFFF,7.89876132114592,3.01680435307035,-2.80163396698349,#FFFFFF,#FFFFFF,#FFFFFF,7.85762559158944,10.935802478065,18.7934280696544,#FFEBD2,#FFFFFF,#FFFFFF,1.69505653054558,1.47441138844747,6.79248895206139,0.93307376,#FFFFFF,#FFFFFF,#DCE9F5,#FFEBD2
Garrett Johnson,1698630,George Washington,JR,1161,SF,35.7521476295268,50.5206661260497,83.4264769142076,28.4421096400647,#FFEBD2,#FFFFFF,#FFEBD2,#FFD7A5,8.19939514764882,2.62324473583244,-0.935047826571733,#FFFFFF,#FFFFFF,#FFFFFF,4.21307366977245,13.2466378559064,17.4597115256788,#FFFFFF,#FFFFFF,#FFFFFF,1.04092342822372,1.16518653667749,4.39513625073391,-1.0930681,#FFFFFF,#DCE9F5,#FFFFFF,#DCE9F5
Michael McNair,2109106,Boston University,JR,1936,SF,38.6694771894782,49.8252905827809,72.9659749349669,25.6416493689817,#FFD7A5,#FFFFFF,#FFFFFF,#FFEBD2,10.7671483565899,2.4616838341264,2.13643763703393,#FFFFFF,#FFEBD2,#FFEBD2,3.70499776008056,13.3562352579111,17.0612330179917,#FFFFFF,#FFFFFF,#FFFFFF,0.85189548930142,1.55394677675858,3.00721118336268,-1.5328152,#FFFFFF,#FFFFFF,#FFD7A5,#DCE9F5
J.R. Konieczny,1694305,Florida Gulf Coast,SR,1641,SF,32.9526276016895,49.6175153076654,74.2359766075049,26.772546371907,#FFFFFF,#FFFFFF,#FFFFFF,#FFEBD2,11.2994282476041,3.12856836264097,-0.0440640506746415,#FFFFFF,#FFFFFF,#FFFFFF,6.15191839572759,17.9960718855318,24.1479902812594,#FFFFFF,#FFEBD2,#FFEBD2,1.57078078338719,2.37495512012475,3.79870496603597,0.81252855,#FFFFFF,#FFEBD2,#FFEBD2,#FFEBD2
Dalton Scantlebury,2532443,Penn,FR,708,C,31.6402953326253,49.7002814204975,64.7660278258964,20.3232667469074,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF,6.43864946924886,3.04514112638008,-4.29263177794816,#DCE9F5,#FFFFFF,#FFFFFF,11.9487110401788,14.5918736465798,26.5405846867585,#FFD7A5,#FFFFFF,#FFEBD2,5.09261088134194,1.78211545509906,6.18573419203344,1.653405,#FFEBD2,#FFFFFF,#FFFFFF,#FFEBD2
Parker Friedrichsen,2125516,Davidson,JR,1356,SG,36.575102096432,48.0175416761134,76.3634820525097,24.7878210783822,#FFEBD2,#FFFFFF,#FFFFFF,#FFEBD2,9.7986531922731,2.52392038917959,0.972718993108593,#FFFFFF,#FFFFFF,#FFFFFF,2.00190792457659,9.41055065861859,11.4124585831952,#DCE9F5,#DCE9F5,#DCE9F5,0.240618305189983,2.44898249460491,3.71389167545783,0.013548925,#CBDEF0,#FFEBD2,#FFEBD2,#FFFFFF
Braden East,2331483,Lamar,SO,1165,C,31.5346919198807,53.3166637479782,69.5350315922302,30.7003229813178,#DCE9F5,#FFFFFF,#FFFFFF,#FFD7A5,5.98196458463733,3.99777818688597,-8.55523168837945,#DCE9F5,#DCE9F5,#CBDEF0,12.568088104866,29.1464910223513,41.7145791272173,#FFD7A5,#FFD7A5,#FFD7A5,4.64257135278776,1.23847806792377,6.44344762356701,1.2904422,#FFEBD2,#DCE9F5,#DCE9F5,#FFEBD2
Julius Mims,2116971,New Mexico State,SR,1361,C,31.3081907620338,63.9669756124788,62.2649412008478,22.6773007818978,#DCE9F5,#FFD7A5,#DCE9F5,#FFEBD2,4.3269398332656,2.50330434997754,-4.10466737347677,#DCE9F5,#FFEBD2,#FFFFFF,10.2282763065901,23.2113568454847,33.4396331520748,#FFEBD2,#FFD7A5,#FFD7A5,4.88377879055095,1.24377111743388,6.26643703186939,0.20581019,#FFEBD2,#DCE9F5,#DCE9F5,#FFFFFF
Uriyah Rojas,1937071,Wyoming,JR,898,SG,34.0191139724645,45.5994632562177,75.2741975574068,21.5129443657379,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,15.9830872693875,2.35557311081566,7.48235407319756,#FFEBD2,#FFEBD2,#FFD7A5,2.89346739960341,11.3949476658043,14.2884150654077,#FFFFFF,#FFFFFF,#FFFFFF,0.563881600205826,1.59703762689638,3.29652744602696,0.037796478,#FFFFFF,#FFFFFF,#FFEBD2,#FFFFFF
Ryan Sabol,2134479,Buffalo,JR,1879,SG,37.1687387647609,46.1351803193009,84.7130688770382,27.468918436375,#FFEBD2,#FFFFFF,#FFD7A5,#FFEBD2,16.6926331531393,3.13382688138599,5.0210562386857,#FFEBD2,#FFFFFF,#FFEBD2,2.12779428371969,9.43106830024794,11.5588625839676,#DCE9F5,#DCE9F5,#DCE9F5,0.244373274646849,1.12683938354116,1.97319979714291,-1.6861491,#CBDEF0,#DCE9F5,#FFD7A5,#DCE9F5
Carmelo Pacheco,2140152,UCF,JR,813,SF,40.5702952084803,49.0319481999492,83.1892825098354,17.2195344183908,#FFD7A5,#FFFFFF,#FFEBD2,#FFFFFF,4.3028769134577,0.608524481273149,3.49423770430358,#DCE9F5,#FFD7A5,#FFEBD2,2.0237888553762,6.87117677843431,8.89496563381051,#DCE9F5,#CBDEF0,#CBDEF0,0.3284398747908,1.04559900352241,2.4790352453771,-1.850315,#DCE9F5,#DCE9F5,#FFD7A5,#CBDEF0
Lino Mark,2474211,Rutgers,FR,831,SG,33.0336710627314,46.1813606815461,79.2281291131794,23.3824760456743,#FFFFFF,#FFFFFF,#FFEBD2,#FFEBD2,16.0296567409257,3.38222305408632,3.39665698722141,#FFEBD2,#FFFFFF,#FFEBD2,1.9092649917678,11.833762507042,13.7430274988098,#DCE9F5,#FFFFFF,#FFFFFF,0.634502066758529,2.88715021493843,4.53159660396538,0.76040067,#FFFFFF,#FFD7A5,#FFFFFF,#FFEBD2
Gicarri Harris,2334058,Purdue,SO,884,SG,36.1024925532351,48.7908656516407,87.5067240605443,17.8995265591727,#FFEBD2,#FFFFFF,#FFD7A5,#FFFFFF,8.08928669498271,1.33808533516186,4.13055969907781,#FFFFFF,#FFD7A5,#FFEBD2,3.22047538386323,10.7010929465132,13.9215683303764,#FFFFFF,#FFFFFF,#FFFFFF,0.857716152035165,2.59872964329022,3.51993296429864,0.4164946,#FFFFFF,#FFEBD2,#FFEBD2,#FFFFFF
Lewis Walker,2326233,North Carolina A&T,FR,1665,SF,35.5032474250334,52.6910155912807,84.9933427801918,29.2167229727484,#FFEBD2,#FFFFFF,#FFD7A5,#FFD7A5,9.69978245636536,2.85116297281653,-0.436831698419454,#FFFFFF,#FFFFFF,#FFFFFF,3.61162513387586,13.0298862299662,16.641511363842,#FFFFFF,#FFFFFF,#FFFFFF,0.35930860065567,1.14189942701655,4.3318293145983,-1.3586164,#DCE9F5,#DCE9F5,#FFFFFF,#DCE9F5
Noah Williamson,1924279,Alabama,SR,445,PF,29.0824884005244,57.9345449999844,62.5151282447998,18.4882343124118,#CBDEF0,#FFEBD2,#DCE9F5,#FFFFFF,6.6878787352138,4.49688647365758,-9.89711447151613,#FFFFFF,#DCE9F5,#CBDEF0,7.68643846264632,16.9719657187034,24.6584041813497,#FFEBD2,#FFEBD2,#FFEBD2,4.29552649503965,1.5611999075151,7.4687442596561,1.0276693,#FFEBD2,#FFFFFF,#DCE9F5,#FFEBD2
Tyeree Bryan,1892535,Texas Tech,SR,914,SF,37.2037129985548,48.6960657827957,68.2162203067356,14.7550643230818,#FFEBD2,#FFFFFF,#FFFFFF,#DCE9F5,6.08555423922885,1.07004244250133,3.31904247391912,#DCE9F5,#FFD7A5,#FFEBD2,6.75581551657837,11.0095834129427,17.7653989295211,#FFFFFF,#FFFFFF,#FFFFFF,1.30949474875597,1.59581358253108,3.18680505665298,0.50033256,#FFFFFF,#FFFFFF,#FFEBD2,#FFFFFF
Justin Rochelin,1716944,Pacific,SR,1391,PF,34.8309199575506,49.6425873887048,78.7281876630869,19.8857874630166,#FFFFFF,#FFFFFF,#FFEBD2,#FFFFFF,7.00578203624292,3.80636999614186,-6.8197567612847,#FFFFFF,#FFFFFF,#DCE9F5,6.29908358752953,19.3335080300066,25.6325916175361,#FFFFFF,#FFEBD2,#FFEBD2,0.992265831952071,2.3345643451108,7.24781004605138,1.2315763,#FFFFFF,#FFEBD2,#DCE9F5,#FFEBD2
